txn_id,user_id,merchant,category,amount,datetime,city,cashback,status
TXN004543,USR0204,Zomato,Dining,415.46,2024-06-05 22:56:35,Pune,6.65,approved
TXN004544,USR0400,Flipkart,Shopping,1000.51,2024-06-05 23:57:49,Mumbai,22.43,approved
TXN004545,USR0303,Swiggy,Dining,504.46,2024-06-06 00:31:46,Hyderabad,121.22,approved
TXN004546,USR0009,Zomato,Dining,10.0,2024-06-06 00:38:51,Pune,0.42,approved
TXN004547,USR0327,Reliance Fresh,Groceries,269.29,2024-06-06 01:43:38,Delhi,3.07,approved
TXN004548,USR0130,IndiGo,Travel,1800.71,2024-06-06 02:28:55,Jaipur,60.45,approved
TXN004549,USR0140,BigBasket,Groceries,82.07,2024-06-06 02:57:42,Bangalore,1.98,approved
TXN004550,USR0099,Tata Power,Utilities,404.04,2024-06-06 03:22:07,Delhi,4.61,approved
TXN004551,USR0347,Airtel,Utilities,1023.44,2024-06-06 05:37:37,Mumbai,5.58,approved
TXN004552,USR0023,Tata Power,Utilities,873.97,2024-06-06 06:48:10,Jaipur,7.51,approved
TXN004553,USR0149,INOX,Entertainment,424.93,2024-06-06 08:30:51,Pune,7.71,approved
TXN004554,USR0378,Haldiram's,Dining,669.12,2024-06-06 13:40:55,Delhi,0.0,declined
TXN004555,USR0397,Spencer's,Groceries,151.9,2024-06-06 15:50:03,Bangalore,3.16,approved
TXN004556,USR0290,PharmEasy,Healthcare,1895.35,2024-06-06 16:39:37,Jaipur,20.7,approved
TXN004557,USR0063,INOX,Entertainment,155.83,2024-06-06 16:39:38,Kanpur,3.01,approved
TXN004558,USR0358,IRCTC,Travel,2344.99,2024-06-06 17:50:37,Jaipur,0.0,declined
TXN004559,USR0215,BigBasket,Groceries,275.61,2024-06-06 18:16:02,Bangalore,5.95,approved
TXN004560,USR0004,MakeMyTrip,Travel,565.59,2024-06-06 18:30:26,Jaipur,,approved
TXN004561,USR0140,Flipkart,Shopping,387.01,2024-06-06 19:37:29,Kolkata,11.38,approved
TXN004562,USR0310,Barbeque Nation,Dining,630.58,2024-06-06 20:31:19,Hyderabad,0.0,declined
TXN004563,USR0219,Nykaa,Shopping,1172.78,2024-06-06 20:37:17,Kolkata,45.27,approved
TXN004564,USR0119,BPCL,Fuel,98.17,2024-06-06 21:09:34,Kanpur,0.52,approved
TXN004565,USR0099,PVR Cinemas,Entertainment,560.5,2024-06-06 22:47:36,Delhi,14.64,approved
TXN004566,USR0268,Nykaa,Shopping,1661.94,2024-06-06 23:55:47,Jaipur,56.92,approved
TXN004567,USR0277,BESCOM,Utilities,892.05,2024-06-07 00:39:43,Delhi,8.15,approved
TXN004568,USR0331,Spencer's,Groceries,165.88,2024-06-07 01:12:34,Kanpur,3.47,approved
TXN004569,USR0234,Haldiram's,Dining,385.18,2024-06-07 03:54:12,Hyderabad,,approved
TXN004570,USR0301,Hotstar,Entertainment,211.4,2024-06-07 05:52:24,Kanpur,5.48,approved
TXN004571,USR0144,Haldiram's,Dining,637.31,2024-06-07 06:51:08,Bangalore,0.0,declined
TXN004572,USR0397,Haldiram's,Dining,815.83,2024-06-07 11:46:27,Delhi,22.59,approved
TXN004573,USR0026,Jio,Utilities,335.19,2024-06-07 11:51:30,Kanpur,3.53,approved
TXN004574,USR0315,Apple Store,Electronics,3981.31,2024-06-07 12:55:36,Chennai,45.05,approved
TXN004575,USR0219,Medanta,Healthcare,10.0,2024-06-07 13:16:36,Chennai,0.3,approved
TXN004576,USR0193,Cleartrip,Travel,6232.38,2024-06-07 13:42:59,Mumbai,183.64,approved
TXN004577,USR0391,IndiGo,Travel,4784.84,2024-06-07 14:54:37,Mumbai,282.86,approved
TXN004578,USR0345,Indian Oil,Fuel,97.62,2024-06-07 15:03:31,Delhi,0.71,approved
TXN004579,USR0157,Amazon,Shopping,1931.36,2024-06-07 18:06:35,Bangalore,50.42,approved
TXN004580,USR0253,BookMyShow,Entertainment,223.37,2024-06-07 18:34:39,Delhi,4.99,approved
TXN004581,USR0142,Myntra,Shopping,2449.49,2024-06-07 19:33:32,Mumbai,54.98,approved
TXN004582,USR0214,Haldiram's,Dining,293.23,2024-06-07 19:41:49,Hyderabad,9.84,approved
TXN004583,USR0212,Meesho,Shopping,10.0,2024-06-07 20:25:59,Pune,0.26,approved
TXN004584,USR0182,Shell,Fuel,54.33,2024-06-07 20:58:37,Kolkata,0.34,approved
TXN004585,USR0168,BigBasket,Groceries,285.99,2024-06-07 21:13:53,Mumbai,45.92,approved
TXN004586,USR0339,Medanta,Healthcare,519.78,2024-06-07 21:36:17,Delhi,12.74,approved
TXN004587,USR0374,Essar Fuel,Fuel,69.93,2024-06-07 22:24:03,Hyderabad,0.47,approved
TXN004588,USR0374,BigBasket,Groceries,93.72,2024-06-07 22:36:28,Jaipur,1.38,approved
TXN004589,USR0013,Medanta,Healthcare,508.29,2024-06-07 22:47:44,Hyderabad,5.78,approved
TXN004590,USR0092,HP Petrol Pump,Fuel,88.48,2024-06-07 22:56:56,Delhi,0.76,approved
TXN004591,USR0070,Indian Oil,Fuel,120.47,2024-06-07 22:59:12,Mumbai,0.8,approved
TXN004592,USR0055,Netmeds,Healthcare,1173.97,2024-06-07 23:49:17,Chennai,20.87,approved
TXN004593,USR0315,PVR Cinemas,Entertainment,138.8,2024-06-08 00:22:30,Mumbai,1.77,approved
TXN004594,USR0263,Reliance Digital,Electronics,5804.9,2024-06-08 03:22:49,Delhi,92.76,approved
TXN004595,USR0159,Samsung Plaza,Electronics,2539.26,2024-06-08 04:53:45,Hyderabad,27.95,approved
TXN004596,USR0366,BookMyShow,Entertainment,166.09,2024-06-08 05:17:25,Pune,5.51,approved
TXN004597,USR0213,IRCTC,Travel,4312.37,2024-06-08 06:04:13,Bangalore,212.38,approved
TXN004598,USR0085,Vijay Sales,Electronics,3269.41,2024-06-08 06:36:16,Delhi,63.4,approved
TXN004599,USR0280,BPCL,Fuel,63.13,2024-06-08 12:56:28,Jaipur,10.29,approved
TXN004600,USR0148,HP Petrol Pump,Fuel,85.77,2024-06-08 14:18:48,Jaipur,0.66,approved
TXN004601,USR0099,Indian Oil,Fuel,73.71,2024-06-08 14:41:02,Kanpur,0.5,approved
TXN004602,USR0288,McDonald's,Dining,93.29,2024-06-08 15:00:17,Hyderabad,1.85,approved
TXN004603,USR0224,Essar Fuel,Fuel,88.68,2024-06-08 15:26:27,Jaipur,0.46,approved
TXN004604,USR0113,Indian Oil,Fuel,64.63,2024-06-08 16:25:29,Kanpur,0.33,approved
TXN004605,USR0088,Airtel,Utilities,796.8,2024-06-08 16:41:08,Pune,9.29,approved
TXN004606,USR0136,Hotstar,Entertainment,227.87,2024-06-08 17:08:25,Delhi,3.63,approved
TXN004607,USR0250,McDonald's,Dining,834.51,2024-06-08 18:06:01,Delhi,32.22,approved
TXN004608,USR0239,Flipkart,Shopping,978.45,2024-06-08 18:07:02,Mumbai,35.44,approved
TXN004609,USR0384,Netmeds,Healthcare,927.95,2024-06-08 18:08:47,Hyderabad,27.55,approved
TXN004610,USR0164,Spencer's,Groceries,240.77,2024-06-08 18:11:54,Kanpur,5.66,approved
TXN004611,USR0204,Netmeds,Healthcare,637.95,2024-06-08 18:28:34,Hyderabad,13.11,approved
TXN004612,USR0366,Swiggy,Dining,503.69,2024-06-08 18:36:48,Chennai,23.3,approved
TXN004613,USR0298,BESCOM,Utilities,461.16,2024-06-08 19:05:22,Kanpur,4.62,approved
TXN004614,USR0036,BESCOM,Utilities,427.91,2024-06-08 20:25:57,Pune,3.4,approved
TXN004615,USR0361,BookMyShow,Entertainment,435.83,2024-06-08 20:51:49,Pune,8.16,approved
TXN004616,USR0284,Reliance Fresh,Groceries,35.17,2024-06-08 20:56:04,Kanpur,0.46,approved
TXN004617,USR0006,Myntra,Shopping,823.76,2024-06-08 21:57:40,Chennai,17.35,approved
TXN004618,USR0013,Haldiram's,Dining,424.46,2024-06-08 22:09:36,Chennai,0.0,declined
TXN004619,USR0041,Jio,Utilities,1064.82,2024-06-08 22:19:49,Pune,9.7,approved
TXN004620,USR0285,Airtel,Utilities,732.48,2024-06-08 22:33:22,Pune,0.0,declined
TXN004621,USR0044,Spencer's,Groceries,118.85,2024-06-08 22:38:38,Mumbai,3.5,approved
TXN004622,USR0198,BPCL,Fuel,74.81,2024-06-08 22:42:17,Chennai,0.47,approved
TXN004623,USR0177,Barbeque Nation,Dining,394.73,2024-06-08 22:56:12,Kanpur,0.0,declined
TXN004624,USR0294,Zepto,Groceries,200.47,2024-06-09 00:31:14,Kolkata,5.13,approved
TXN004625,USR0088,Medanta,Healthcare,1816.98,2024-06-09 00:43:44,Mumbai,0.0,declined
TXN004626,USR0162,Hotstar,Entertainment,10.0,2024-06-09 01:10:49,Bangalore,0.27,approved
TXN004627,USR0275,IRCTC,Travel,4805.24,2024-06-09 01:39:18,Kolkata,0.0,declined
TXN004628,USR0297,Barbeque Nation,Dining,168.49,2024-06-09 01:47:25,Kanpur,,approved
TXN004629,USR0186,MakeMyTrip,Travel,7544.02,2024-06-09 03:21:04,Delhi,0.0,declined
TXN004630,USR0186,Amazon,Shopping,7183.39,2024-06-09 03:21:04,Chennai,0.0,declined
TXN004631,USR0186,Ola Cabs,Travel,987.16,2024-06-09 03:24:04,Jaipur,,declined
TXN004632,USR0186,Vijay Sales,Electronics,5917.24,2024-06-09 03:30:04,Kanpur,0.0,declined
TXN004633,USR0226,Netmeds,Healthcare,705.56,2024-06-09 04:49:28,Kanpur,19.14,approved
TXN004634,USR0151,BookMyShow,Entertainment,10.0,2024-06-09 05:20:04,Chennai,0.28,approved
TXN004635,USR0326,Medanta,Healthcare,1404.88,2024-06-09 06:55:01,Bangalore,28.25,approved
TXN004636,USR0328,IndiGo,Travel,9211.58,2024-06-09 08:37:04,Bangalore,0.0,declined
TXN004637,USR0369,Meesho,Shopping,605.01,2024-06-09 10:06:55,Kolkata,10.09,approved
TXN004638,USR0040,Zepto,Groceries,272.31,2024-06-09 10:14:18,Bangalore,4.72,approved
TXN004639,USR0224,INOX,Entertainment,241.48,2024-06-09 10:32:02,Chennai,4.69,approved
TXN004640,USR0307,Amazon,Shopping,3435.94,2024-06-09 11:26:46,Kanpur,74.44,approved
TXN004641,USR0366,Lenskart,Healthcare,38.95,2024-06-09 14:06:58,Mumbai,0.41,approved
TXN004642,USR0144,Barbeque Nation,Dining,587.21,2024-06-09 15:10:10,Kolkata,16.65,approved
TXN004643,USR0061,Dream11,Entertainment,335.95,2024-06-09 17:13:36,Chennai,7.18,approved
TXN004644,USR0123,Flipkart,Shopping,854.61,2024-06-09 17:36:11,Mumbai,0.0,declined
TXN004645,USR0180,BookMyShow,Entertainment,365.97,2024-06-09 18:01:35,Mumbai,12.93,approved
TXN004646,USR0354,MakeMyTrip,Travel,10.0,2024-06-09 18:54:23,Chennai,0.42,approved
TXN004647,USR0237,BSNL,Utilities,575.2,2024-06-09 19:42:01,Delhi,2.95,approved
TXN004648,USR0388,Samsung Plaza,Electronics,342.7,2024-06-09 20:05:43,Delhi,3.87,approved
TXN004649,USR0392,Lenskart,Healthcare,1370.31,2024-06-09 20:54:36,Chennai,15.5,approved
TXN004650,USR0269,Zepto,Groceries,257.26,2024-06-09 21:01:07,Mumbai,7.24,approved
TXN004651,USR0039,BookMyShow,Entertainment,219.82,2024-06-09 21:03:25,Delhi,2.69,approved
TXN004652,USR0190,Reliance Fresh,Groceries,48.95,2024-06-09 21:31:21,Delhi,0.7,approved
TXN004653,USR0128,DMart,Groceries,203.33,2024-06-09 21:37:42,Mumbai,5.65,approved
TXN004654,USR0310,Croma,Electronics,8211.15,2024-06-09 21:56:10,Bangalore,113.99,approved
TXN004655,USR0132,McDonald's,Dining,255.9,2024-06-09 22:06:11,Pune,6.4,approved
TXN004656,USR0187,Hotstar,Entertainment,412.74,2024-06-09 22:23:59,Chennai,12.84,approved
TXN004657,USR0372,McDonald's,Dining,513.78,2024-06-09 22:50:21,Kanpur,15.68,approved
TXN004658,USR0383,Nykaa,Shopping,1740.06,2024-06-10 01:02:52,Jaipur,69.02,approved
TXN004659,USR0177,BSNL,Utilities,587.66,2024-06-10 01:12:07,Pune,3.03,approved
TXN004660,USR0394,Indian Oil,Fuel,94.57,2024-06-10 04:07:42,Delhi,0.52,approved
TXN004661,USR0361,BESCOM,Utilities,382.66,2024-06-10 07:36:12,Kolkata,2.49,approved
TXN004662,USR0005,BigBasket,Groceries,10.0,2024-06-10 10:06:12,Kolkata,,approved
TXN004663,USR0388,MakeMyTrip,Travel,6853.74,2024-06-10 11:06:08,Delhi,159.47,approved
TXN004664,USR0111,IRCTC,Travel,10.0,2024-06-10 11:10:52,Bangalore,0.32,approved
TXN004665,USR0109,Hotstar,Entertainment,226.95,2024-06-10 11:39:31,Bangalore,7.97,approved
TXN004666,USR0157,Reliance Digital,Electronics,3859.55,2024-06-10 16:01:45,Hyderabad,59.74,approved
TXN004667,USR0213,Meesho,Shopping,1355.7,2024-06-10 16:02:20,Jaipur,48.98,approved
TXN004668,USR0179,Croma,Electronics,6474.84,2024-06-10 16:18:33,Pune,79.8,approved
TXN004669,USR0113,BookMyShow,Entertainment,316.33,2024-06-10 16:48:57,Delhi,4.7,approved
TXN004670,USR0359,Swiggy,Dining,473.18,2024-06-10 17:16:39,Pune,,approved
TXN004671,USR0089,Barbeque Nation,Dining,340.55,2024-06-10 18:19:02,Kolkata,16.59,approved
TXN004672,USR0052,Meesho,Shopping,1284.71,2024-06-10 19:24:37,Mumbai,57.46,approved
TXN004673,USR0116,McDonald's,Dining,482.18,2024-06-10 19:55:03,Delhi,22.14,approved
TXN004674,USR0030,Ola Cabs,Travel,9612.35,2024-06-10 19:58:29,Pune,465.66,approved
TXN004675,USR0156,Ola Cabs,Travel,2712.67,2024-06-10 20:43:02,Kanpur,101.81,approved
TXN004676,USR0158,BigBasket,Groceries,83.2,2024-06-10 22:05:26,Mumbai,1.63,approved
TXN004677,USR0023,MakeMyTrip,Travel,4941.47,2024-06-10 22:30:37,Chennai,202.48,approved
TXN004678,USR0378,McDonald's,Dining,1007.52,2024-06-10 22:57:31,Bangalore,34.24,approved
TXN004679,USR0391,Netmeds,Healthcare,581.17,2024-06-10 23:56:40,Jaipur,11.99,approved
TXN004680,USR0059,MakeMyTrip,Travel,4437.42,2024-06-11 00:43:49,Pune,135.66,approved
TXN004681,USR0121,Hotstar,Entertainment,280.85,2024-06-11 01:43:21,Mumbai,3.85,approved
TXN004682,USR0258,DMart,Groceries,197.77,2024-06-11 01:58:02,Bangalore,,approved
TXN004683,USR0264,Lenskart,Healthcare,1451.51,2024-06-11 02:43:32,Kanpur,19.59,approved
TXN004684,USR0027,BigBasket,Groceries,256.57,2024-06-11 03:14:34,Hyderabad,51.19,approved
TXN004685,USR0357,Ola Cabs,Travel,7049.67,2024-06-11 04:51:12,Delhi,214.71,approved
TXN004686,USR0242,DMart,Groceries,203.47,2024-06-11 05:12:06,Hyderabad,2.43,approved
TXN004687,USR0181,Spencer's,Groceries,120.01,2024-06-11 07:12:52,Jaipur,2.43,approved
TXN004688,USR0129,Jio,Utilities,375.42,2024-06-11 07:44:54,Delhi,4.71,approved
TXN004689,USR0285,Hotstar,Entertainment,404.29,2024-06-11 07:52:43,Bangalore,7.75,approved
TXN004690,USR0147,Apple Store,Electronics,7016.0,2024-06-11 08:17:40,Delhi,118.89,approved
TXN004691,USR0246,DMart,Groceries,149.4,2024-06-11 08:35:39,Mumbai,,declined
TXN004692,USR0357,McDonald's,Dining,184.26,2024-06-11 10:39:42,Mumbai,8.35,approved
TXN004693,USR0255,Samsung Plaza,Electronics,5830.15,2024-06-11 11:50:35,Delhi,0.0,declined
TXN004694,USR0090,Essar Fuel,Fuel,109.92,2024-06-11 13:15:07,Mumbai,0.77,approved
TXN004695,USR0251,Ola Cabs,Travel,2466.36,2024-06-11 13:31:36,Jaipur,141.71,approved
TXN004696,USR0356,Reliance Fresh,Groceries,220.45,2024-06-11 14:03:58,Chennai,4.78,approved
TXN004697,USR0164,BESCOM,Utilities,722.44,2024-06-11 15:08:52,Chennai,6.88,approved
TXN004698,USR0116,BigBasket,Groceries,127.95,2024-06-11 17:15:04,Jaipur,3.24,approved
TXN004699,USR0055,Reliance Digital,Electronics,6389.15,2024-06-11 18:11:25,Kanpur,0.0,declined
TXN004700,USR0061,Airtel,Utilities,1023.06,2024-06-11 18:17:29,Mumbai,191.52,approved
TXN004701,USR0353,Spencer's,Groceries,188.1,2024-06-11 18:58:53,Hyderabad,5.15,approved
TXN004702,USR0070,McDonald's,Dining,722.25,2024-06-11 19:04:56,Chennai,19.0,approved
TXN004703,USR0263,Shell,Fuel,74.72,2024-06-11 20:30:32,Kolkata,0.68,approved
TXN004704,USR0327,BigBasket,Groceries,10.0,2024-06-11 21:11:27,Chennai,0.13,approved
TXN004705,USR0194,Jio,Utilities,103.14,2024-06-11 21:32:30,Bangalore,0.59,approved
TXN004706,USR0325,Reliance Fresh,Groceries,179.29,2024-06-11 21:33:36,Chennai,3.74,approved
TXN004707,USR0045,Vijay Sales,Electronics,4832.62,2024-06-11 21:58:33,Mumbai,650.32,approved
TXN004708,USR0385,Myntra,Shopping,1390.21,2024-06-11 22:23:59,Kanpur,69.04,approved
TXN004709,USR0339,Shell,Fuel,132.84,2024-06-11 22:27:58,Mumbai,0.94,approved
TXN004710,USR0210,Jio,Utilities,733.59,2024-06-11 22:38:18,Chennai,5.23,approved
TXN004711,USR0017,Netmeds,Healthcare,823.46,2024-06-11 22:54:37,Mumbai,9.62,approved
TXN004712,USR0290,IRCTC,Travel,4214.56,2024-06-12 00:45:28,Mumbai,188.39,approved
TXN004713,USR0255,MakeMyTrip,Travel,8187.97,2024-06-12 00:55:44,Pune,0.0,declined
TXN004714,USR0328,Zepto,Groceries,276.4,2024-06-12 04:10:21,Delhi,5.42,approved
TXN004715,USR0312,Flipkart,Shopping,10.0,2024-06-12 07:24:36,Delhi,0.31,approved
TXN004716,USR0020,Barbeque Nation,Dining,370.77,2024-06-12 08:57:20,Chennai,16.08,approved
TXN004717,USR0230,Jio,Utilities,1307.65,2024-06-12 09:29:56,Chennai,16.26,approved
TXN004718,USR0370,MakeMyTrip,Travel,6925.45,2024-06-12 09:53:10,Pune,0.0,declined
TXN004719,USR0077,Airtel,Utilities,718.55,2024-06-12 10:01:04,Kolkata,6.1,approved
TXN004720,USR0284,Apple Store,Electronics,2239.72,2024-06-12 15:37:09,Delhi,37.81,approved
TXN004721,USR0140,Zepto,Groceries,197.92,2024-06-12 15:37:44,Mumbai,4.1,approved
TXN004722,USR0046,McDonald's,Dining,486.01,2024-06-12 17:49:31,Kolkata,11.4,approved
TXN004723,USR0017,BigBasket,Groceries,275.9,2024-06-12 18:53:44,Mumbai,6.07,approved
TXN004724,USR0198,BPCL,Fuel,136.76,2024-06-12 19:23:03,Bangalore,1.15,approved
TXN004725,USR0354,Indian Oil,Fuel,77.95,2024-06-12 19:26:18,Chennai,0.76,approved
TXN004726,USR0031,HP Petrol Pump,Fuel,132.8,2024-06-12 19:58:32,Hyderabad,1.22,approved
TXN004727,USR0272,McDonald's,Dining,10.0,2024-06-12 20:12:57,Jaipur,2.35,approved
TXN004728,USR0167,Flipkart,Shopping,1589.85,2024-06-12 20:25:15,Chennai,0.0,declined
TXN004729,USR0332,Swiggy,Dining,467.83,2024-06-12 21:16:45,Chennai,13.2,approved
TXN004730,USR0225,Barbeque Nation,Dining,344.85,2024-06-12 22:57:33,Delhi,13.22,approved
TXN004731,USR0257,Flipkart,Shopping,10.0,2024-06-12 23:06:35,Bangalore,0.3,approved
TXN004732,USR0335,Spencer's,Groceries,180.81,2024-06-13 00:35:38,Jaipur,2.96,approved
TXN004733,USR0109,MakeMyTrip,Travel,4465.07,2024-06-13 01:52:52,Chennai,221.37,approved
TXN004734,USR0353,Jio,Utilities,1077.46,2024-06-13 06:31:24,Bangalore,,approved
TXN004735,USR0274,Zomato,Dining,604.38,2024-06-13 06:46:20,Mumbai,,approved
TXN004736,USR0187,HP Petrol Pump,Fuel,75.86,2024-06-13 08:06:50,Jaipur,,approved
TXN004737,USR0358,Indian Oil,Fuel,136.94,2024-06-13 11:26:17,Mumbai,1.32,approved
TXN004738,USR0262,Hotstar,Entertainment,521.69,2024-06-13 12:27:28,Mumbai,10.43,approved
TXN004739,USR0081,IRCTC,Travel,8591.48,2024-06-13 16:08:15,Mumbai,0.0,declined
TXN004740,USR0116,Haldiram's,Dining,501.77,2024-06-13 16:42:01,Jaipur,15.86,approved
TXN004741,USR0109,BPCL,Fuel,102.55,2024-06-13 16:59:04,Pune,0.74,approved
TXN004742,USR0224,Airtel,Utilities,559.62,2024-06-13 17:29:52,Delhi,6.62,approved
TXN004743,USR0084,Shell,Fuel,157.05,2024-06-13 18:10:48,Delhi,0.89,approved
TXN004744,USR0098,Dream11,Entertainment,230.8,2024-06-13 18:17:50,Mumbai,7.17,approved
TXN004745,USR0195,Samsung Plaza,Electronics,3154.45,2024-06-13 18:17:59,Mumbai,0.0,declined
TXN004746,USR0215,Reliance Fresh,Groceries,230.49,2024-06-13 18:21:23,Bangalore,6.75,approved
TXN004747,USR0109,HP Petrol Pump,Fuel,119.49,2024-06-13 18:23:44,Pune,0.74,approved
TXN004748,USR0128,IndiGo,Travel,5364.26,2024-06-13 18:44:06,Kolkata,0.0,declined
TXN004749,USR0178,BookMyShow,Entertainment,607.02,2024-06-13 20:23:02,Bangalore,8.08,approved
TXN004750,USR0114,BESCOM,Utilities,1415.5,2024-06-13 21:01:36,Delhi,19.93,approved
TXN004751,USR0157,Swiggy,Dining,569.61,2024-06-13 21:09:52,Delhi,21.74,approved
TXN004752,USR0043,Flipkart,Shopping,1468.03,2024-06-13 21:18:28,Kanpur,51.86,approved
TXN004753,USR0048,BookMyShow,Entertainment,211.2,2024-06-13 21:41:49,Delhi,5.47,approved
TXN004754,USR0219,Zepto,Groceries,280.38,2024-06-13 21:52:05,Delhi,3.85,approved
TXN004755,USR0261,Swiggy,Dining,546.09,2024-06-13 22:14:11,Bangalore,19.72,approved
TXN004756,USR0327,Dream11,Entertainment,579.2,2024-06-13 22:42:24,Mumbai,11.32,approved
TXN004757,USR0067,Apollo Pharmacy,Healthcare,2409.94,2024-06-13 23:29:14,Bangalore,52.35,approved
TXN004758,USR0333,BigBasket,Groceries,318.95,2024-06-14 00:15:28,Pune,5.33,approved
TXN004759,USR0081,Indian Oil,Fuel,45.58,2024-06-14 01:54:26,Chennai,0.37,approved
TXN004760,USR0273,Swiggy,Dining,203.78,2024-06-14 02:22:27,Mumbai,5.46,approved
TXN004761,USR0253,Zomato,Dining,570.02,2024-06-14 03:18:38,Jaipur,10.01,approved
TXN004762,USR0341,Haldiram's,Dining,10.0,2024-06-14 04:51:57,Chennai,0.12,approved
TXN004763,USR0243,Meesho,Shopping,2544.13,2024-06-14 06:08:45,Delhi,118.58,approved
TXN004764,USR0315,BigBasket,Groceries,245.24,2024-06-14 07:32:12,Hyderabad,6.24,approved
TXN004765,USR0331,BSNL,Utilities,762.75,2024-06-14 07:42:33,Bangalore,4.68,approved
TXN004766,USR0105,Barbeque Nation,Dining,838.24,2024-06-14 11:10:12,Delhi,10.01,approved
TXN004767,USR0257,Swiggy,Dining,766.82,2024-06-14 11:14:01,Bangalore,20.75,approved
TXN004768,USR0079,IRCTC,Travel,6540.15,2024-06-14 11:17:32,Bangalore,257.82,approved
TXN004769,USR0050,HP Petrol Pump,Fuel,49.99,2024-06-14 12:57:09,Hyderabad,0.37,approved
TXN004770,USR0264,MakeMyTrip,Travel,8698.26,2024-06-14 16:29:03,Mumbai,0.0,declined
TXN004771,USR0386,BESCOM,Utilities,464.47,2024-06-14 17:25:58,Delhi,4.35,approved
TXN004772,USR0353,Nykaa,Shopping,10.0,2024-06-14 18:07:29,Kanpur,0.11,approved
TXN004773,USR0075,Essar Fuel,Fuel,119.44,2024-06-14 18:10:15,Delhi,1.08,approved
TXN004774,USR0368,Flipkart,Shopping,1981.56,2024-06-14 18:56:42,Mumbai,86.07,approved
TXN004775,USR0332,McDonald's,Dining,161.97,2024-06-14 19:11:06,Mumbai,2.61,approved
TXN004776,USR0187,Indian Oil,Fuel,99.83,2024-06-14 19:43:08,Pune,0.52,approved
TXN004777,USR0237,Tata Power,Utilities,660.58,2024-06-14 20:19:28,Bangalore,5.17,approved
TXN004778,USR0258,BigBasket,Groceries,404.41,2024-06-14 20:23:07,Mumbai,7.82,approved
TXN004779,USR0348,Spencer's,Groceries,124.27,2024-06-14 20:48:45,Delhi,3.14,approved
TXN004780,USR0240,McDonald's,Dining,245.61,2024-06-14 21:13:05,Kanpur,5.28,approved
TXN004781,USR0043,Apollo Pharmacy,Healthcare,514.33,2024-06-14 21:40:27,Chennai,8.81,approved
TXN004782,USR0369,Essar Fuel,Fuel,93.43,2024-06-14 21:59:40,Hyderabad,0.76,approved
TXN004783,USR0180,Barbeque Nation,Dining,363.28,2024-06-14 22:59:09,Kanpur,8.15,approved
TXN004784,USR0041,Reliance Fresh,Groceries,337.49,2024-06-14 23:47:39,Mumbai,4.42,approved
TXN004785,USR0271,Hotstar,Entertainment,15.95,2024-06-15 01:17:04,Delhi,0.37,approved
TXN004786,USR0010,Flipkart,Shopping,1285.84,2024-06-15 02:54:13,Bangalore,59.32,approved
TXN004787,USR0160,Lenskart,Healthcare,1813.74,2024-06-15 02:59:26,Hyderabad,,approved
TXN004788,USR0002,BookMyShow,Entertainment,10.0,2024-06-15 03:18:31,Hyderabad,0.23,approved
TXN004789,USR0247,Essar Fuel,Fuel,136.52,2024-06-15 06:00:09,Kolkata,1.25,approved
TXN004790,USR0090,Reliance Fresh,Groceries,325.86,2024-06-15 07:40:59,Delhi,9.66,approved
TXN004791,USR0320,Ola Cabs,Travel,3025.96,2024-06-15 08:30:52,Hyderabad,116.86,approved
TXN004792,USR0250,Zomato,Dining,68.71,2024-06-15 09:27:14,Hyderabad,2.68,approved
TXN004793,USR0191,Reliance Fresh,Groceries,203.32,2024-06-15 10:26:23,Chennai,4.8,approved
TXN004794,USR0029,DMart,Groceries,285.24,2024-06-15 11:06:11,Delhi,2.93,approved
TXN004795,USR0229,Reliance Fresh,Groceries,175.49,2024-06-15 12:09:59,Kolkata,5.18,approved
TXN004796,USR0057,Ola Cabs,Travel,2917.47,2024-06-15 15:04:23,Kanpur,0.0,declined
TXN004797,USR0396,Amazon,Shopping,1842.89,2024-06-15 17:26:46,Delhi,,approved
TXN004798,USR0219,BookMyShow,Entertainment,236.85,2024-06-15 18:12:23,Pune,4.69,approved
TXN004799,USR0157,BookMyShow,Entertainment,95.99,2024-06-15 18:26:40,Bangalore,1.21,approved
TXN004800,USR0385,Indian Oil,Fuel,112.99,2024-06-15 18:40:08,Hyderabad,0.61,approved
TXN004801,USR0329,Shell,Fuel,144.4,2024-06-15 19:47:37,Bangalore,1.4,approved
TXN004802,USR0137,Flipkart,Shopping,1617.56,2024-06-15 19:59:53,Kolkata,79.8,approved
TXN004803,USR0061,Shell,Fuel,127.87,2024-06-15 20:05:39,Bangalore,0.79,approved
TXN004804,USR0227,Flipkart,Shopping,1775.7,2024-06-15 20:16:16,Jaipur,51.75,approved
